Provider_NPI,authorization_count,approval_count,denial_count,pending_count,approval_rate,denial_rate,average_processing_latency,SLA_breach_rate,average_retry_count
1413360392.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1413910434.0,1,1,0,0,1.0,0.0,9.0,0.0,3.0
1414045231.0,2,2,0,0,1.0,0.0,11.0,0.0,0.0
1414506889.0,1,1,0,0,1.0,0.0,16.0,1.0,3.0
1414981030.0,1,0,1,0,0.0,1.0,5.0,0.0,0.0
1415045050.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1415359560.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1415495857.0,1,0,1,0,0.0,1.0,2.0,0.0,2.0
1415978779.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1416419119.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1416694133.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1417262556.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1417688258.0,1,1,0,0,1.0,0.0,21.0,1.0,3.0
1418412150.0,1,1,0,0,1.0,0.0,16.0,1.0,2.0
1418550458.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1419652036.0,1,1,0,0,1.0,0.0,2.0,0.0,1.0
1419678660.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1419995557.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1420084249.0,2,0,2,0,0.0,1.0,7.0,0.0,3.0
1420482140.0,1,0,1,0,0.0,1.0,2.0,0.0,0.0
1421025763.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1421354849.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1421559735.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1422367647.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1422383448.0,1,1,0,0,1.0,0.0,1.0,0.0,1.0
1422544602.0,1,1,0,0,1.0,0.0,9.0,0.0,3.0
1422550987.0,1,0,1,0,0.0,1.0,8.0,0.0,2.0
1423574194.0,1,1,0,0,1.0,0.0,5.0,1.0,2.0
1423928934.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1426268529.0,1,0,1,0,0.0,1.0,1.0,0.0,3.0
1426934684.0,1,0,0,1,0.0,0.0,,0.0,2.0
1427090838.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1427924341.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1428368094.0,1,0,0,1,0.0,0.0,,0.0,0.0
1431410694.0,1,0,1,0,0.0,1.0,10.0,0.0,2.0
1431464509.0,1,0,1,0,0.0,1.0,6.0,1.0,0.0
1431517056.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1432058435.0,1,0,0,1,0.0,0.0,,0.0,0.0
1432143406.0,1,1,0,0,1.0,0.0,3.0,0.0,3.0
1432488161.0,1,0,0,1,0.0,0.0,,0.0,0.0
1432529703.0,1,0,1,0,0.0,1.0,6.0,0.0,3.0
1432758346.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1433329969.0,1,0,1,0,0.0,1.0,11.0,0.0,1.0
1434435321.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1436303421.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1436363701.0,1,1,0,0,1.0,0.0,21.0,1.0,1.0
1436648492.0,2,0,2,0,0.0,1.0,6.0,0.0,1.0
1436823347.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1436908626.0,1,1,0,0,1.0,0.0,2.0,0.0,3.0
1437138841.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1437602185.0,1,0,1,0,0.0,1.0,21.0,1.0,0.0
1438204819.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1438453584.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1438523584.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1438549212.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1438860507.0,1,0,1,0,0.0,1.0,16.0,1.0,0.0
1440236993.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1441314104.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1441807904.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1441873961.0,2,0,2,0,0.0,1.0,9.0,0.0,0.0
1442131997.0,1,0,0,1,0.0,0.0,,0.0,0.0
1442894613.0,1,0,0,1,0.0,0.0,,0.0,1.0
1442897306.0,1,0,1,0,0.0,1.0,1.0,0.0,1.0
1442949768.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1443304913.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1444084963.0,1,0,1,0,0.0,1.0,10.0,0.0,1.0
1444174541.0,1,0,1,0,0.0,1.0,20.0,1.0,0.0
1445157892.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1446820808.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1447018123.0,1,1,0,0,1.0,0.0,20.0,1.0,1.0
1447254205.0,2,2,0,0,1.0,0.0,7.0,0.0,0.0
1447438502.0,1,0,0,1,0.0,0.0,,0.0,0.0
1447747110.0,1,0,0,1,0.0,0.0,,0.0,1.0
1448160089.0,1,1,0,0,1.0,0.0,4.0,0.0,2.0
1449941133.0,1,0,0,1,0.0,0.0,,0.0,0.0
1451414155.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1451508544.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1452086166.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1452730054.0,1,0,0,1,0.0,0.0,,0.0,0.0
1453629251.0,1,0,0,1,0.0,0.0,,0.0,3.0
1454159292.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1454226382.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1454622872.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1454883555.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1455060735.0,1,0,0,1,0.0,0.0,,0.0,0.0
1455225473.0,1,1,0,0,1.0,0.0,14.0,0.0,1.0
1455799486.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1456233381.0,1,1,0,0,1.0,0.0,12.0,0.0,3.0
1456524806.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1456715295.0,1,0,1,0,0.0,1.0,5.0,1.0,3.0
1457134940.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1457330744.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1457365774.0,1,1,0,0,1.0,0.0,7.0,0.0,1.0
1457410164.0,1,1,0,0,1.0,0.0,21.0,1.0,2.0
1458185012.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1458565608.0,1,1,0,0,1.0,0.0,26.0,1.0,3.0
1459072360.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1459168436.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1460429839.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1461244432.0,1,0,1,0,0.0,1.0,12.0,1.0,3.0
1461474642.0,1,0,0,1,0.0,0.0,,0.0,1.0
1462552563.0,1,0,0,1,0.0,0.0,,0.0,3.0
1462684380.0,1,1,0,0,1.0,0.0,17.0,1.0,2.0
1463076030.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1463494107.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1463674817.0,1,0,0,1,0.0,0.0,,0.0,0.0
1464458163.0,1,1,0,0,1.0,0.0,2.0,0.0,2.0
1464756589.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1464812580.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1465069278.0,1,0,0,1,0.0,0.0,,0.0,0.0
1465431152.0,1,0,0,1,0.0,0.0,,0.0,0.0
1465874307.0,1,0,1,0,0.0,1.0,10.0,0.0,2.0
1466508505.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1467116916.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1467607922.0,1,1,0,0,1.0,0.0,0.0,0.0,3.0
1467800426.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1467901049.0,1,0,1,0,0.0,1.0,15.0,1.0,0.0
1467934061.0,1,1,0,0,1.0,0.0,13.0,0.0,2.0
1468031887.0,1,1,0,0,1.0,0.0,7.0,0.0,2.0
1470348290.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1470401394.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1470502121.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1471060628.0,1,0,0,1,0.0,0.0,,0.0,0.0
1471423594.0,1,0,0,1,0.0,0.0,,0.0,3.0
1471621546.0,1,0,1,0,0.0,1.0,14.0,0.0,0.0
1472041142.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1472492405.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1472503549.0,1,0,0,1,0.0,0.0,,0.0,0.0
1473926947.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1474479679.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1475014988.0,1,1,0,0,1.0,0.0,21.0,1.0,1.0
1475065908.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1475393115.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1475422151.0,1,0,1,0,0.0,1.0,10.0,0.0,0.0
1477015348.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1477292121.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1477437353.0,1,0,1,0,0.0,1.0,13.0,0.0,2.0
1477482450.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1477758203.0,1,1,0,0,1.0,0.0,16.0,1.0,1.0
1478000348.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1478147581.0,1,0,1,0,0.0,1.0,3.0,0.0,1.0
1478333867.0,1,1,0,0,1.0,0.0,38.0,1.0,0.0
1478358364.0,1,0,0,1,0.0,0.0,,0.0,0.0
1480827858.0,1,1,0,0,1.0,0.0,10.0,0.0,3.0
1480974939.0,1,1,0,0,1.0,0.0,25.0,1.0,2.0
1481732527.0,1,0,0,1,0.0,0.0,,0.0,1.0
1482687857.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1484069996.0,1,0,1,0,0.0,1.0,13.0,0.0,1.0
1484409718.0,1,0,1,0,0.0,1.0,6.0,0.0,0.0
1484728324.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1485023862.0,1,0,1,0,0.0,1.0,12.0,0.0,3.0
1485063898.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1485105633.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1486025718.0,1,0,0,1,0.0,0.0,,0.0,3.0
1486468321.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1486562463.0,1,1,0,0,1.0,0.0,6.0,0.0,3.0
1487048847.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1487640989.0,1,1,0,0,1.0,0.0,11.0,0.0,3.0
1488244051.0,1,0,0,1,0.0,0.0,,0.0,3.0
1489986684.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1490169153.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1491954698.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1491961018.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1493097331.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1493728738.0,1,1,0,0,1.0,0.0,5.0,0.0,3.0
1494236674.0,1,0,0,1,0.0,0.0,,0.0,0.0
1494393315.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1498168378.0,1,1,0,0,1.0,0.0,25.0,1.0,0.0
1498287264.0,1,1,0,0,1.0,0.0,8.0,0.0,1.0
1498679738.0,1,0,1,0,0.0,1.0,4.0,1.0,1.0
1499855450.0,1,0,1,0,0.0,1.0,4.0,1.0,0.0
1501087325.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1501184955.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1501634185.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1502049183.0,1,0,1,0,0.0,1.0,41.0,1.0,1.0
1502469450.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1503193375.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1503566775.0,1,0,0,1,0.0,0.0,,0.0,1.0
1503579325.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1504554442.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1504956196.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1505334263.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1505702448.0,1,0,1,0,0.0,1.0,4.0,0.0,3.0
1505752029.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1505840217.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1506017098.0,1,0,0,1,0.0,0.0,,0.0,0.0
1507208610.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1507455186.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1507503173.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1507705735.0,1,0,1,0,0.0,1.0,5.0,1.0,0.0
1507740096.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1508143186.0,1,0,1,0,0.0,1.0,3.0,0.0,2.0
1508325871.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1508892129.0,1,0,0,1,0.0,0.0,,0.0,0.0
1510711492.0,1,1,0,0,1.0,0.0,5.0,1.0,0.0
1511474421.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1512655726.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1513916200.0,1,1,0,0,1.0,0.0,14.0,0.0,2.0
1514159913.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1514452548.0,1,1,0,0,1.0,0.0,1.0,0.0,1.0
1514681740.0,1,1,0,0,1.0,0.0,15.0,1.0,1.0
1515573251.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1516479329.0,1,0,1,0,0.0,1.0,1.0,0.0,3.0
1517942181.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1520031287.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1520389456.0,1,1,0,0,1.0,0.0,19.0,1.0,2.0
1520449051.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1520766556.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1521780822.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1521815787.0,1,0,1,0,0.0,1.0,2.0,0.0,2.0
1522891883.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1523174329.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1523511913.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1523666311.0,1,1,0,0,1.0,0.0,22.0,1.0,3.0
1524242593.0,1,0,0,1,0.0,0.0,,0.0,0.0
1524909737.0,2,2,0,0,1.0,0.0,11.0,0.0,0.0
1526855697.0,1,1,0,0,1.0,0.0,19.0,1.0,2.0
1527052585.0,1,0,0,1,0.0,0.0,,0.0,0.0
1527950078.0,1,1,0,0,1.0,0.0,13.0,0.0,3.0
1528377687.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1529055708.0,1,0,0,1,0.0,0.0,,0.0,3.0
1529207673.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1529264828.0,1,0,1,0,0.0,1.0,6.0,0.0,1.0
1529365059.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1530328581.0,2,0,0,2,0.0,0.0,,0.0,3.0
1530384749.0,1,1,0,0,1.0,0.0,1.0,0.0,1.0
1531489157.0,1,1,0,0,1.0,0.0,8.0,0.0,1.0
1532059329.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1532792177.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0
1532833159.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1533787268.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1534104983.0,1,1,0,0,1.0,0.0,26.0,1.0,0.0
1534163059.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1534635433.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1535310560.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0
1535836009.0,1,1,0,0,1.0,0.0,6.0,0.0,3.0
1536109434.0,1,0,1,0,0.0,1.0,4.0,0.0,1.0
1536374037.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1537054015.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1537265123.0,1,1,0,0,1.0,0.0,17.0,1.0,3.0
1537358413.0,1,1,0,0,1.0,0.0,11.0,0.0,2.0
1538390284.0,1,0,0,1,0.0,0.0,,0.0,1.0
1539267944.0,1,0,0,1,0.0,0.0,,0.0,0.0
1539341628.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1539678345.0,1,0,1,0,0.0,1.0,3.0,0.0,2.0
1539875215.0,1,1,0,0,1.0,0.0,14.0,0.0,3.0
1539959174.0,1,0,1,0,0.0,1.0,8.0,0.0,3.0
1540041431.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1540158202.0,1,0,1,0,0.0,1.0,4.0,0.0,0.0
1540163453.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1540165390.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1540971130.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1541163314.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1541910389.0,2,2,0,0,1.0,0.0,17.0,1.0,1.0
1542360686.0,1,1,0,0,1.0,0.0,4.0,1.0,1.0
1542955841.0,1,1,0,0,1.0,0.0,29.0,1.0,0.0
1543386155.0,1,0,0,1,0.0,0.0,,0.0,2.0
1544126721.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1544504046.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1546040571.0,1,0,1,0,0.0,1.0,16.0,1.0,0.0
1546480583.0,1,0,0,1,0.0,0.0,,0.0,0.0
1546500071.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1546780453.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1547155376.0,1,1,0,0,1.0,0.0,18.0,1.0,0.0
1547469238.0,1,1,0,0,1.0,0.0,21.0,1.0,0.0
1547734002.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1547876592.0,1,1,0,0,1.0,0.0,26.0,1.0,1.0
1547958794.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1548359163.0,1,1,0,0,1.0,0.0,15.0,1.0,3.0
1548381317.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1549878406.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1550167296.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1550642323.0,1,1,0,0,1.0,0.0,6.0,0.0,1.0
1551502280.0,1,0,1,0,0.0,1.0,0.0,0.0,0.0
1552171736.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1552182763.0,1,0,0,1,0.0,0.0,,0.0,2.0
1552431684.0,1,1,0,0,1.0,0.0,14.0,0.0,3.0
1553462362.0,1,0,1,0,0.0,1.0,2.0,0.0,3.0
1554331786.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1554625245.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1554985812.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1555593560.0,1,0,0,1,0.0,0.0,,0.0,2.0
1555732294.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1555747162.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1556032392.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1556277149.0,1,0,1,0,0.0,1.0,2.0,0.0,3.0
1557458092.0,1,0,1,0,0.0,1.0,1.0,0.0,2.0
1557519274.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1557565511.0,1,0,0,1,0.0,0.0,,0.0,0.0
1557795361.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1557957678.0,1,0,0,1,0.0,0.0,,0.0,0.0
1560024990.0,1,0,1,0,0.0,1.0,7.0,0.0,2.0
1560474110.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1560704066.0,1,0,1,0,0.0,1.0,13.0,0.0,1.0
1562127536.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1563296515.0,2,2,0,0,1.0,0.0,9.0,0.0,0.0
1563368798.0,1,0,1,0,0.0,1.0,14.0,0.0,0.0
1564245292.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1564441983.0,1,0,1,0,0.0,1.0,10.0,0.0,2.0
1564635047.0,2,2,0,0,1.0,0.0,1.0,0.0,3.0
1565222846.0,1,1,0,0,1.0,0.0,13.0,1.0,2.0
1565234760.0,1,0,1,0,0.0,1.0,19.0,1.0,0.0
1565362397.0,1,1,0,0,1.0,0.0,12.0,0.0,1.0
1565550719.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1566738933.0,1,1,0,0,1.0,0.0,25.0,1.0,3.0
1566966931.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1567151182.0,1,1,0,0,1.0,0.0,6.0,0.0,1.0
1567202012.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1568977063.0,1,1,0,0,1.0,0.0,17.0,1.0,3.0
1569340481.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1569708414.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1570833230.0,1,1,0,0,1.0,0.0,16.0,1.0,3.0
1571088480.0,1,1,0,0,1.0,0.0,2.0,0.0,2.0
1572163449.0,1,1,0,0,1.0,0.0,7.0,0.0,2.0
1572850903.0,1,0,0,1,0.0,0.0,,0.0,1.0
1574035449.0,1,1,0,0,1.0,0.0,2.0,0.0,2.0
1574095085.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1575651968.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1575865359.0,1,0,1,0,0.0,1.0,14.0,0.0,3.0
1577635119.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1578160330.0,1,1,0,0,1.0,0.0,10.0,0.0,1.0
1580985885.0,1,1,0,0,1.0,0.0,5.0,1.0,0.0
1581252241.0,1,0,1,0,0.0,1.0,5.0,0.0,0.0
1581858840.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1582035759.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1583008695.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1583638703.0,1,1,0,0,1.0,0.0,9.0,0.0,3.0
1583680314.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1583991955.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1584062463.0,1,1,0,0,1.0,0.0,11.0,0.0,2.0
1584553601.0,1,0,1,0,0.0,1.0,3.0,0.0,1.0
1584744339.0,1,1,0,0,1.0,0.0,2.0,0.0,3.0
1584952942.0,1,1,0,0,1.0,0.0,14.0,0.0,2.0
1585025443.0,1,0,0,1,0.0,0.0,,0.0,0.0
1585644929.0,1,0,0,1,0.0,0.0,,0.0,0.0
1586162762.0,1,0,1,0,0.0,1.0,12.0,0.0,2.0
1586533847.0,1,0,0,1,0.0,0.0,,0.0,0.0
1586727082.0,1,1,0,0,1.0,0.0,1.0,0.0,2.0
1587079473.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1587165725.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1589563933.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1591564716.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1591685190.0,1,0,0,1,0.0,0.0,,0.0,2.0
1592073340.0,1,1,0,0,1.0,0.0,22.0,1.0,3.0
1592500137.0,1,0,0,1,0.0,0.0,,0.0,1.0
1593120356.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1593241872.0,1,0,1,0,0.0,1.0,12.0,0.0,2.0
1593298731.0,1,0,1,0,0.0,1.0,19.0,1.0,2.0
1594367619.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1594586914.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1594867654.0,1,1,0,0,1.0,0.0,23.0,1.0,2.0
1595009638.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1596742438.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1597349709.0,1,1,0,0,1.0,0.0,15.0,1.0,1.0
1597688104.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1599260795.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1599904365.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1600105055.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1601226405.0,1,0,1,0,0.0,1.0,6.0,0.0,3.0
1601363864.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1601770522.0,1,1,0,0,1.0,0.0,2.0,0.0,1.0
1602422506.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1603044636.0,1,1,0,0,1.0,0.0,4.0,0.0,1.0
1603252460.0,1,1,0,0,1.0,0.0,3.0,0.0,1.0
1603967575.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1604111636.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1604242096.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1604872141.0,1,1,0,0,1.0,0.0,10.0,0.0,3.0
1605039700.0,2,2,0,0,1.0,0.0,1.0,0.0,3.0
1605150626.0,1,0,0,1,0.0,0.0,,0.0,0.0
1605756582.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1605891676.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1607027465.0,1,1,0,0,1.0,0.0,21.0,1.0,0.0
1607271171.0,1,1,0,0,1.0,0.0,17.0,1.0,1.0
1607571255.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1608756510.0,1,0,1,0,0.0,1.0,15.0,1.0,0.0
1609906565.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1610563835.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1611755164.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1612058561.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1612229683.0,1,0,1,0,0.0,1.0,6.0,0.0,0.0
1612782851.0,1,1,0,0,1.0,0.0,2.0,0.0,1.0
1612904517.0,2,2,0,0,1.0,0.0,18.0,1.0,0.0
1613582850.0,1,1,0,0,1.0,0.0,9.0,0.0,3.0
1613736678.0,1,0,0,1,0.0,0.0,,0.0,1.0
1614025059.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1615611036.0,1,0,0,1,0.0,0.0,,0.0,0.0
1616596018.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1617515707.0,1,0,1,0,0.0,1.0,6.0,0.0,0.0
1618259537.0,1,1,0,0,1.0,0.0,11.0,0.0,3.0
1619656936.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1620387209.0,1,1,0,0,1.0,0.0,9.0,0.0,2.0
1622325181.0,1,0,0,1,0.0,0.0,,0.0,0.0
1622438171.0,1,1,0,0,1.0,0.0,17.0,1.0,1.0
1622957558.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1623431707.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1623781655.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1623936328.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1625074545.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1625451633.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1625936922.0,1,0,0,1,0.0,0.0,,0.0,0.0
1625965784.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
