Record_ID,Total_Rule_Violations,High,Medium,Low
MC103278,1,1,0,0
MC104519,1,1,0,0
MC104005,1,1,0,0
MC100644,0,0,0,0
MC101436,1,1,0,0
MC101693,1,1,0,0
MC103098,0,0,0,0
MC103955,0,0,0,0
MC104966,1,1,0,0
MC103637,1,1,0,0
MC103930,0,0,0,0
MC104338,1,1,0,0
MC100945,1,1,0,0
MC100774,1,1,0,0
MC104571,1,1,0,0
MC101619,0,0,0,0
MC102102,0,0,0,0
MC104560,1,1,0,0
MC102832,1,1,0,0
MC102839,1,1,0,0
MC103917,1,1,0,0
MC101172,1,1,0,0
MC102760,0,0,0,0
MC100663,1,1,0,0
MC103499,1,1,0,0
MC101734,1,1,0,0
MC101917,0,0,0,0
MC103420,3,2,1,0
MC104888,1,1,0,0
MC104266,0,0,0,0
MC102570,0,0,0,0
MC101476,1,1,0,0
MC102859,1,1,0,0
MC101969,1,1,0,0
MC104912,1,1,0,0
MC103980,0,0,0,0
MC104689,0,0,0,0
MC102962,1,1,0,0
MC100993,0,0,0,0
MC100387,0,0,0,0
MC103300,1,1,0,0
MC102198,1,1,0,0
MC101208,1,1,0,0
MC103391,1,1,0,0
MC101623,1,1,0,0
MC100302,0,0,0,0
MC102128,1,1,0,0
MC102359,1,1,0,0
MC100049,1,1,0,0
MC103384,0,0,0,0
MC103576,0,0,0,0
MC104340,1,1,0,0
MC100454,1,1,0,0
MC104285,1,1,0,0
MC101207,0,0,0,0
MC103535,1,1,0,0
MC102741,0,0,0,0
MC104389,1,1,0,0
MC104719,0,0,0,0
MC103358,0,0,0,0
MC101750,1,1,0,0
MC102406,0,0,0,0
MC100561,0,0,0,0
MC100279,1,1,0,0
MC102515,1,1,0,0
MC103818,1,1,0,0
MC100620,1,1,0,0
MC100959,1,1,0,0
MC100419,0,0,0,0
MC100730,1,1,0,0
MC100511,0,0,0,0
MC104587,1,1,0,0
MC103589,1,1,0,0
MC103658,1,1,0,0
MC101443,0,0,0,0
MC104444,1,1,0,0
MC101944,1,1,0,0
MC104638,1,1,0,0
MC102498,0,0,0,0
MC101293,0,0,0,0
MC104197,1,1,0,0
MC100392,1,1,0,0
MC104001,1,1,0,0
MC101958,1,1,0,0
MC101432,0,0,0,0
MC101274,1,1,0,0
MC103042,1,1,0,0
MC100181,1,1,0,0
MC100647,1,1,0,0
MC102348,1,1,0,0
MC103761,1,1,0,0
MC102342,1,1,0,0
MC103234,0,0,0,0
MC104443,0,0,0,0
MC102209,1,1,0,0
MC101364,0,0,0,0
MC100426,1,1,0,0
MC103314,1,1,0,0
MC101224,1,1,0,0
MC103184,1,1,0,0
MC104479,1,1,0,0
MC101831,3,2,1,0
MC104445,1,1,0,0
MC100262,1,1,0,0
MC100028,1,1,0,0
MC104093,1,1,0,0
MC101124,0,0,0,0
MC101345,1,1,0,0
MC104259,1,1,0,0
MC104672,0,0,0,0
MC103764,2,2,0,0
MC101251,0,0,0,0
MC102029,1,1,0,0
MC101062,0,0,0,0
MC104379,0,0,0,0
MC101674,0,0,0,0
MC104582,1,1,0,0
MC101077,1,1,0,0
MC101563,0,0,0,0
MC100311,0,0,0,0
MC101970,0,0,0,0
MC101834,0,0,0,0
MC104833,1,1,0,0
MC103416,0,0,0,0
MC100422,1,1,0,0
MC103746,1,1,0,0
MC103705,1,1,0,0
MC103743,1,1,0,0
MC101474,1,1,0,0
MC100718,1,1,0,0
MC103568,0,0,0,0
MC103268,1,1,0,0
MC102182,3,3,0,0
MC103839,1,1,0,0
MC102027,0,0,0,0
MC104403,1,1,0,0
MC104364,1,1,0,0
MC104908,1,1,0,0
MC101022,1,1,0,0
MC100890,1,1,0,0
MC103005,0,0,0,0
MC101960,1,1,0,0
MC102998,0,0,0,0
MC100265,1,1,0,0
MC100248,1,1,0,0
MC104678,0,0,0,0
MC103014,1,1,0,0
MC102995,1,1,0,0
MC104007,1,1,0,0
MC104274,1,1,0,0
MC104873,1,1,0,0
MC100843,1,1,0,0
MC101217,0,0,0,0
MC102841,1,1,0,0
MC100895,1,1,0,0
MC102443,0,0,0,0
MC102109,0,0,0,0
MC104270,1,1,0,0
MC101678,3,3,0,0
MC104171,3,3,0,0
MC103960,1,1,0,0
MC103825,1,1,0,0
MC101668,0,0,0,0
MC100482,3,2,1,0
MC101203,1,1,0,0
MC102115,1,1,0,0
MC103326,1,1,0,0
MC100729,1,1,0,0
MC104473,0,0,0,0
MC101856,1,1,0,0
MC102624,1,1,0,0
MC102899,1,1,0,0
MC104398,1,1,0,0
MC102051,1,1,0,0
MC102594,1,1,0,0
MC103138,0,0,0,0
MC102997,0,0,0,0
MC103082,2,1,1,0
MC104729,1,1,0,0
MC102203,0,0,0,0
MC103941,0,0,0,0
MC103023,1,1,0,0
MC103183,0,0,0,0
MC103802,1,1,0,0
MC101272,1,1,0,0
MC101808,1,1,0,0
MC104578,0,0,0,0
MC100166,0,0,0,0
MC101291,0,0,0,0
MC104108,0,0,0,0
MC101400,0,0,0,0
MC103538,0,0,0,0
MC101456,1,1,0,0
MC102820,0,0,0,0
MC100946,1,1,0,0
MC100138,3,3,0,0
MC104238,1,1,0,0
MC104609,0,0,0,0
MC102030,1,1,0,0
MC100393,1,1,0,0
MC101448,0,0,0,0
MC104892,1,1,0,0
MC102774,0,0,0,0
MC100559,0,0,0,0
MC103142,0,0,0,0
MC102888,1,1,0,0
MC100823,1,1,0,0
MC101151,1,1,0,0
MC102256,1,1,0,0
MC101434,1,1,0,0
MC102151,1,1,0,0
MC103417,0,0,0,0
MC100557,1,1,0,0
MC102476,0,0,0,0
MC101799,0,0,0,0
MC100097,0,0,0,0
MC104265,1,1,0,0
MC100752,1,1,0,0
MC102917,1,1,0,0
MC104496,0,0,0,0
MC102126,0,0,0,0
MC102931,1,1,0,0
MC102608,0,0,0,0
MC100340,0,0,0,0
MC104812,0,0,0,0
MC104709,0,0,0,0
MC100375,1,1,0,0
MC104074,1,1,0,0
MC100350,0,0,0,0
MC100782,1,1,0,0
MC100314,0,0,0,0
MC100646,0,0,0,0
MC102957,1,1,0,0
MC101836,1,1,0,0
MC104796,1,1,0,0
MC103040,1,1,0,0
MC104462,0,0,0,0
MC102641,0,0,0,0
MC103253,0,0,0,0
MC102785,1,1,0,0
MC103518,0,0,0,0
MC104766,1,1,0,0
MC101621,0,0,0,0
MC101390,1,1,0,0
MC100258,1,1,0,0
MC102179,0,0,0,0
MC101543,1,1,0,0
MC103205,1,1,0,0
MC104772,3,3,0,0
MC103475,1,1,0,0
MC101482,0,0,0,0
MC101642,0,0,0,0
MC103381,1,1,0,0
MC100463,1,1,0,0
MC100640,0,0,0,0
MC101462,1,1,0,0
MC100873,1,1,0,0
MC104221,1,1,0,0
MC100763,1,1,0,0
MC100641,0,0,0,0
MC100108,0,0,0,0
MC104332,0,0,0,0
MC101286,1,1,0,0
MC102665,0,0,0,0
MC104217,0,0,0,0
MC102431,1,1,0,0
MC100056,0,0,0,0
MC101471,1,1,0,0
MC100804,0,0,0,0
MC103399,0,0,0,0
MC100004,1,1,0,0
MC103193,0,0,0,0
MC104161,1,1,0,0
MC102843,1,1,0,0
MC103124,1,1,0,0
MC102365,1,1,0,0
MC102124,0,0,0,0
MC102919,1,1,0,0
MC103094,1,1,0,0
MC101698,1,1,0,0
MC101784,1,1,0,0
MC101314,1,1,0,0
MC102614,0,0,0,0
MC100605,1,1,0,0
MC100933,1,1,0,0
MC103654,0,0,0,0
MC100781,0,0,0,0
MC103853,1,1,0,0
MC104272,1,1,0,0
MC101024,1,1,0,0
MC101876,1,1,0,0
MC100423,0,0,0,0
MC100584,1,1,0,0
MC100547,0,0,0,0
MC100963,1,1,0,0
MC100013,1,1,0,0
MC100796,1,1,0,0
MC104550,1,1,0,0
MC103966,0,0,0,0
MC100976,0,0,0,0
MC101751,1,1,0,0
MC101991,0,0,0,0
MC102284,0,0,0,0
MC102370,1,1,0,0
MC103634,0,0,0,0
MC104954,1,1,0,0
MC101334,0,0,0,0
MC102794,0,0,0,0
MC101284,0,0,0,0
MC104981,1,1,0,0
MC100776,0,0,0,0
MC103720,0,0,0,0
MC102860,0,0,0,0
MC102055,0,0,0,0
MC102907,1,1,0,0
MC104275,1,1,0,0
MC104317,0,0,0,0
MC102887,0,0,0,0
MC101879,1,1,0,0
MC102731,0,0,0,0
MC102382,0,0,0,0
MC100353,1,1,0,0
MC101325,0,0,0,0
MC101566,1,1,0,0
MC102197,1,1,0,0
MC101663,0,0,0,0
MC104787,1,1,0,0
MC102334,1,1,0,0
MC101900,0,0,0,0
MC102581,1,1,0,0
MC103686,0,0,0,0
MC101039,0,0,0,0
MC102709,0,0,0,0
MC102444,1,1,0,0
MC101614,1,1,0,0
MC103984,1,1,0,0
MC103252,0,0,0,0
MC102244,0,0,0,0
MC103043,1,1,0,0
MC103328,0,0,0,0
MC103322,1,1,0,0
MC100444,1,1,0,0
MC102234,0,0,0,0
MC100871,1,1,0,0
MC100987,1,1,0,0
MC104632,0,0,0,0
MC101962,0,0,0,0
MC101763,1,1,0,0
MC100488,0,0,0,0
MC101459,1,1,0,0
MC100742,1,1,0,0
MC104222,1,1,0,0
MC101592,0,0,0,0
MC104679,1,1,0,0
MC100330,0,0,0,0
MC102196,1,1,0,0
MC103080,1,1,0,0
MC103970,1,1,0,0
MC103972,1,1,0,0
MC101535,1,1,0,0
MC103449,0,0,0,0
MC103089,0,0,0,0
MC100317,0,0,0,0
MC101010,1,1,0,0
MC102358,0,0,0,0
MC103751,0,0,0,0
MC100622,0,0,0,0
MC104042,1,1,0,0
MC103389,1,1,0,0
MC101875,1,1,0,0
MC100593,0,0,0,0
MC102558,0,0,0,0
MC104730,0,0,0,0
MC100893,0,0,0,0
MC104545,2,1,1,0
MC100139,0,0,0,0
MC102059,0,0,0,0
MC102404,1,1,0,0
MC104825,1,1,0,0
MC103491,0,0,0,0
MC102685,1,1,0,0
MC103029,1,1,0,0
MC100802,1,1,0,0
MC104849,1,1,0,0
MC102567,0,0,0,0
MC101271,1,1,0,0
MC103653,0,0,0,0
MC102354,1,1,0,0
MC102767,1,1,0,0
MC104527,0,0,0,0
MC104131,1,1,0,0
MC103315,1,1,0,0
MC102220,0,0,0,0
MC100275,1,1,0,0
MC103876,0,0,0,0
MC100061,1,1,0,0
MC100847,1,1,0,0
MC103173,0,0,0,0
MC104987,0,0,0,0
MC103436,1,1,0,0
MC101963,1,1,0,0
MC100716,0,0,0,0
MC104502,0,0,0,0
MC103721,0,0,0,0
MC102968,0,0,0,0
MC100807,1,1,0,0
MC101760,1,1,0,0
MC103116,1,1,0,0
MC104058,1,1,0,0
MC104324,1,1,0,0
MC100344,0,0,0,0
MC102659,1,1,0,0
MC104916,1,1,0,0
MC101598,0,0,0,0
MC100172,1,1,0,0
MC103909,1,1,0,0
MC101196,0,0,0,0
MC102141,1,1,0,0
MC102829,1,1,0,0
MC104920,1,1,0,0
MC104077,0,0,0,0
MC100753,1,1,0,0
MC101228,0,0,0,0
MC104396,1,1,0,0
MC100015,0,0,0,0
MC101892,0,0,0,0
MC100378,0,0,0,0
MC100062,1,1,0,0
MC102121,1,1,0,0
MC100793,0,0,0,0
MC104299,1,1,0,0
MC102469,0,0,0,0
MC104344,1,1,0,0
MC101813,1,1,0,0
MC101787,0,0,0,0
MC101542,0,0,0,0
MC101494,1,1,0,0
MC100686,0,0,0,0
MC102560,2,2,0,0
MC101277,0,0,0,0
MC104182,0,0,0,0
MC104793,1,1,0,0
MC103956,1,1,0,0
MC102425,1,1,0,0
MC103217,0,0,0,0
MC104959,0,0,0,0
MC100673,1,1,0,0
MC101973,0,0,0,0
MC100519,1,1,0,0
MC103087,1,1,0,0
MC101096,0,0,0,0
MC100201,1,1,0,0
MC102833,1,1,0,0
MC103676,0,0,0,0
MC101288,1,1,0,0
MC102057,0,0,0,0
MC101715,1,1,0,0
MC104774,0,0,0,0
MC104374,0,0,0,0
MC102014,1,1,0,0
MC102834,1,1,0,0
MC104295,0,0,0,0
MC102599,1,1,0,0
MC102368,0,0,0,0
MC101980,1,1,0,0
MC104157,0,0,0,0
MC104746,0,0,0,0
MC101363,1,1,0,0
MC102390,0,0,0,0
MC100702,2,2,0,0
MC102315,1,1,0,0
MC100321,0,0,0,0
MC102307,0,0,0,0
MC102012,0,0,0,0
MC104243,0,0,0,0
MC104125,0,0,0,0
MC102960,0,0,0,0
MC104889,1,1,0,0
MC100589,0,0,0,0
MC101773,0,0,0,0
MC103547,1,1,0,0
MC102927,1,1,0,0
MC104681,0,0,0,0
MC104286,0,0,0,0
MC103719,0,0,0,0
MC101322,1,1,0,0
MC101938,1,1,0,0
MC100356,0,0,0,0
MC102708,1,1,0,0
MC104427,0,0,0,0
MC102462,1,1,0,0
MC100303,1,1,0,0
MC100266,0,0,0,0
MC104684,0,0,0,0
MC101190,1,1,0,0
MC101279,1,1,0,0
MC103442,0,0,0,0
MC100748,1,1,0,0
MC101867,1,1,0,0
MC104842,0,0,0,0
MC100102,1,1,0,0
MC101918,0,0,0,0
MC100726,1,1,0,0
MC104958,0,0,0,0
MC100811,1,1,0,0
MC103958,1,1,0,0
MC104378,1,1,0,0
MC103851,1,1,0,0
MC103507,1,1,0,0
MC100089,0,0,0,0
MC104454,1,1,0,0
MC103710,1,1,0,0
MC100599,1,1,0,0
MC103649,1,1,0,0
MC103453,0,0,0,0
MC103569,1,1,0,0
MC104246,0,0,0,0
MC103136,1,1,0,0
MC102299,1,1,0,0
MC100240,0,0,0,0
MC100087,1,1,0,0
MC104761,1,1,0,0
MC103517,1,1,0,0
MC103489,1,1,0,0
MC102932,1,1,0,0
MC104999,0,0,0,0
MC102827,1,1,0,0
MC102536,1,1,0,0
MC100083,1,1,0,0
MC103999,1,1,0,0
MC103054,0,0,0,0
MC102740,1,1,0,0
MC104022,0,0,0,0
MC102746,3,2,1,0
MC104128,1,1,0,0
MC101874,0,0,0,0
MC103390,0,0,0,0
MC102545,0,0,0,0
MC101004,1,1,0,0
MC103690,0,0,0,0
MC104190,1,1,0,0
MC101465,0,0,0,0
MC101722,0,0,0,0
MC100695,1,1,0,0
MC101392,1,1,0,0
MC102235,0,0,0,0
MC103819,1,1,0,0
MC100864,1,1,0,0
MC101647,0,0,0,0
MC101511,0,0,0,0
MC104175,0,0,0,0
MC101706,1,1,0,0
MC103758,0,0,0,0
MC102551,1,1,0,0
MC100129,0,0,0,0
MC100834,1,1,0,0
MC101894,0,0,0,0
MC102766,1,1,0,0
MC102165,1,1,0,0
MC101885,1,1,0,0
MC102089,0,0,0,0
MC103259,1,1,0,0
MC100354,1,1,0,0
MC100180,1,1,0,0
MC100648,1,1,0,0
MC102961,1,1,0,0
MC102238,1,1,0,0
MC104017,0,0,0,0
MC100722,0,0,0,0
MC100621,1,1,0,0
MC100401,0,0,0,0
MC100866,0,0,0,0
MC102037,0,0,0,0
MC100065,1,1,0,0
MC100100,1,1,0,0
MC103163,0,0,0,0
MC103393,0,0,0,0
MC101430,1,1,0,0
MC101297,1,1,0,0
MC103586,2,2,0,0
MC102616,1,1,0,0
MC103240,1,1,0,0
MC100860,0,0,0,0
MC103946,1,1,0,0
MC102268,1,1,0,0
MC102183,1,1,0,0
MC101514,0,0,0,0
MC104542,1,1,0,0
MC103200,1,1,0,0
MC101705,1,1,0,0
MC100142,1,1,0,0
MC104926,0,0,0,0
MC101807,1,1,0,0
MC104985,1,1,0,0
MC102148,1,1,0,0
MC103266,0,0,0,0
MC102248,0,0,0,0
MC103635,1,1,0,0
MC102262,1,1,0,0
MC103257,0,0,0,0
MC100014,0,0,0,0
MC102303,0,0,0,0
MC102263,0,0,0,0
MC100484,0,0,0,0
MC101248,0,0,0,0
MC103155,0,0,0,0
MC101513,1,1,0,0
MC103367,0,0,0,0
MC102470,1,1,0,0
MC101065,0,0,0,0
MC101055,0,0,0,0
MC104764,1,1,0,0
MC104229,1,1,0,0
MC103474,1,1,0,0
MC100572,0,0,0,0
MC103820,0,0,0,0
MC102497,1,1,0,0
MC104044,1,1,0,0
MC104534,1,1,0,0
MC101617,1,1,0,0
MC102619,1,1,0,0
MC102481,0,0,0,0
MC104818,0,0,0,0
MC100029,1,1,0,0
MC100232,2,2,0,0
MC102129,1,1,0,0
MC101748,1,1,0,0
MC101886,0,0,0,0
MC102531,1,1,0,0
MC102678,0,0,0,0
MC100086,1,1,0,0
MC103948,1,1,0,0
MC103827,0,0,0,0
MC103246,0,0,0,0
MC104031,1,1,0,0
MC103655,1,1,0,0
MC103331,0,0,0,0
MC100825,3,2,1,0
MC102314,1,1,0,0
MC100592,1,1,0,0
MC100795,1,1,0,0
MC102392,1,1,0,0
MC102552,1,1,0,0
MC103301,1,1,0,0
MC103210,1,1,0,0
MC104309,1,1,0,0
MC100623,0,0,0,0
MC103131,1,1,0,0
MC104869,2,2,0,0
MC104919,0,0,0,0
MC102850,0,0,0,0
MC102996,0,0,0,0
MC100531,1,1,0,0
MC102852,1,1,0,0
MC101949,0,0,0,0
MC100865,3,2,1,0
MC104607,0,0,0,0
MC102720,0,0,0,0
MC102195,1,1,0,0
MC101365,1,1,0,0
MC102508,0,0,0,0
MC102631,2,2,0,0
MC102345,1,1,0,0
MC104191,1,1,0,0
MC100917,0,0,0,0
MC102046,2,2,0,0
MC100395,0,0,0,0
MC103106,0,0,0,0
MC100325,1,1,0,0
MC103703,1,1,0,0
MC103797,0,0,0,0
MC100575,1,1,0,0
MC104439,1,1,0,0
MC101814,0,0,0,0
MC100269,0,0,0,0
MC101547,1,1,0,0
MC101023,0,0,0,0
MC104271,1,1,0,0
MC100247,1,1,0,0
MC102782,0,0,0,0
MC102762,0,0,0,0
MC102579,1,1,0,0
MC104119,1,1,0,0
MC104075,1,1,0,0
MC101591,0,0,0,0
MC103135,0,0,0,0
MC103065,1,1,0,0
MC100818,0,0,0,0
MC104562,1,1,0,0
MC101689,1,1,0,0
MC103169,1,1,0,0
MC102629,3,2,1,0
MC100334,1,1,0,0
MC101236,1,1,0,0
MC103757,0,0,0,0
MC101223,0,0,0,0
MC101373,1,1,0,0
MC103516,0,0,0,0
MC104884,1,1,0,0
MC101305,0,0,0,0
MC103055,0,0,0,0
MC100396,0,0,0,0
MC100039,1,1,0,0
MC100994,1,1,0,0
MC100131,1,1,0,0
MC103385,0,0,0,0
MC104543,1,1,0,0
MC101528,0,0,0,0
MC102071,0,0,0,0
MC104941,1,1,0,0
MC104424,0,0,0,0
MC104000,1,1,0,0
MC104433,1,1,0,0
MC103726,1,1,0,0
MC101857,0,0,0,0
MC104572,1,1,0,0
MC101903,1,1,0,0
MC104236,1,1,0,0
MC103195,0,0,0,0
MC104699,0,0,0,0
MC102301,0,0,0,0
MC100220,0,0,0,0
MC101490,1,1,0,0
MC102447,0,0,0,0
MC103882,1,1,0,0
MC104903,1,1,0,0
MC104397,1,1,0,0
MC104280,0,0,0,0
MC103689,0,0,0,0
MC100184,1,1,0,0
MC101587,1,1,0,0
MC103368,2,2,0,0
MC104845,0,0,0,0
MC101847,1,1,0,0
MC103724,1,1,0,0
MC103123,0,0,0,0
MC101215,0,0,0,0
MC103478,1,1,0,0
MC104092,1,1,0,0
MC101800,0,0,0,0
MC102082,0,0,0,0
MC101832,0,0,0,0
MC103888,0,0,0,0
MC104341,1,1,0,0
MC103728,1,1,0,0
MC101652,0,0,0,0
MC103134,1,1,0,0
MC101957,0,0,0,0
MC101396,1,1,0,0
MC100882,1,1,0,0
MC101270,0,0,0,0
MC102414,1,1,0,0
MC104927,1,1,0,0
MC100374,0,0,0,0
MC101280,0,0,0,0
MC104934,1,1,0,0
MC104757,0,0,0,0
MC102188,1,1,0,0
MC104533,0,0,0,0
MC104710,0,0,0,0
MC103925,0,0,0,0
MC100053,1,1,0,0
MC103337,1,1,0,0
MC104218,0,0,0,0
MC102732,1,1,0,0
MC100662,1,1,0,0
MC104967,0,0,0,0
MC101013,1,1,0,0
MC104425,0,0,0,0
MC100839,1,1,0,0
MC101998,0,0,0,0
MC103807,0,0,0,0
MC100483,1,1,0,0
MC103684,0,0,0,0
MC103678,1,1,0,0
MC102771,1,1,0,0
MC104422,0,0,0,0
MC103759,1,1,0,0
MC103159,1,1,0,0
MC102442,1,1,0,0
MC103145,1,1,0,0
MC104073,1,1,0,0
MC101338,0,0,0,0
MC101461,0,0,0,0
MC104811,1,1,0,0
MC102118,1,1,0,0
MC104508,1,1,0,0
MC101829,1,1,0,0
MC101873,1,1,0,0
MC102557,1,1,0,0
MC103380,0,0,0,0
MC104732,1,1,0,0
MC104035,0,0,0,0
MC104261,1,1,0,0
MC101939,1,1,0,0
MC101624,1,1,0,0
MC100231,1,1,0,0
MC100183,1,1,0,0
MC102294,1,1,0,0
MC102364,0,0,0,0
MC102662,0,0,0,0
MC100284,0,0,0,0
MC102780,0,0,0,0
MC104407,0,0,0,0
MC101487,1,1,0,0
MC104023,1,1,0,0
MC101820,3,2,1,0
MC100445,0,0,0,0
MC102972,1,1,0,0
MC100653,1,1,0,0
MC104809,0,0,0,0
MC104491,1,1,0,0
MC103001,0,0,0,0
MC104155,1,1,0,0
MC100385,1,1,0,0
MC102304,0,0,0,0
MC103852,1,1,0,0
MC100008,0,0,0,0
MC104258,0,0,0,0
MC104808,1,1,0,0
MC103204,1,1,0,0
MC101289,0,0,0,0
MC102237,0,0,0,0
MC103045,0,0,0,0
MC101202,1,1,0,0
MC101185,1,1,0,0
MC104832,1,1,0,0
MC102873,1,1,0,0
MC102371,0,0,0,0
MC100874,1,1,0,0
MC103466,0,0,0,0
MC100521,1,1,0,0
MC101935,0,0,0,0
MC103729,0,0,0,0
MC100853,1,1,0,0
MC104300,0,0,0,0
MC101173,0,0,0,0
MC104877,1,1,0,0
MC103084,1,1,0,0
MC100556,0,0,0,0
MC102890,1,1,0,0
MC104298,1,1,0,0
MC102383,0,0,0,0
MC101318,3,2,1,0
MC102819,0,0,0,0
MC101425,0,0,0,0
MC101044,0,0,0,0
MC104858,0,0,0,0
MC103934,1,1,0,0
MC104151,1,1,0,0
MC102003,1,1,0,0
MC100411,0,0,0,0
MC103855,0,0,0,0
MC102721,1,1,0,0
MC104640,1,1,0,0
MC100146,1,1,0,0
MC102848,0,0,0,0
MC103889,1,1,0,0
MC102905,0,0,0,0
MC102247,0,0,0,0
MC103472,1,1,0,0
MC101216,0,0,0,0
MC100059,1,1,0,0
MC100324,1,1,0,0
MC102966,1,1,0,0
MC101737,0,0,0,0
MC100205,0,0,0,0
MC104025,1,1,0,0
MC101220,0,0,0,0
MC101508,1,1,0,0
MC100464,1,1,0,0
MC103256,0,0,0,0
MC100613,0,0,0,0
MC104784,0,0,0,0
MC100360,1,1,0,0
MC100428,1,1,0,0
MC102742,0,0,0,0
MC100790,0,0,0,0
MC101626,1,1,0,0
MC103868,0,0,0,0
MC103441,1,1,0,0
MC100998,1,1,0,0
MC103933,0,0,0,0
MC100711,0,0,0,0
MC100492,1,1,0,0
MC102249,0,0,0,0
MC101435,1,1,0,0
MC101842,1,1,0,0
MC103962,1,1,0,0
MC102948,1,1,0,0
MC101002,1,1,0,0
MC104434,0,0,0,0
MC101775,0,0,0,0
MC101132,1,1,0,0
MC102761,0,0,0,0
MC101085,1,1,0,0
MC100130,1,1,0,0
MC100736,1,1,0,0
MC100733,0,0,0,0
MC103373,0,0,0,0
MC100943,1,1,0,0
MC100132,0,0,0,0
MC100134,0,0,0,0
MC103793,1,1,0,0
MC100812,0,0,0,0
MC101732,1,1,0,0
MC101727,0,0,0,0
MC103570,1,1,0,0
MC103692,0,0,0,0
MC100370,0,0,0,0
MC102583,0,0,0,0
MC104827,1,1,0,0
MC104253,1,1,0,0
MC104955,1,1,0,0
MC103194,2,1,1,0
MC104116,0,0,0,0
MC104503,0,0,0,0
MC101103,1,1,0,0
MC103624,1,1,0,0
MC103537,1,1,0,0
MC101654,0,0,0,0
MC100876,1,1,0,0
MC103587,1,1,0,0
MC104705,1,1,0,0
MC102958,0,0,0,0
MC101320,1,1,0,0
MC101192,0,0,0,0
MC101869,0,0,0,0
MC104071,0,0,0,0
MC103495,0,0,0,0
MC101381,3,2,1,0
MC102861,0,0,0,0
MC100747,1,1,0,0
MC101682,1,1,0,0
MC100734,1,1,0,0
MC103555,1,1,0,0
MC101106,2,2,0,0
MC102381,0,0,0,0
MC103795,1,1,0,0
MC102909,1,1,0,0
MC100341,1,1,0,0
MC102360,1,1,0,0
MC101762,1,1,0,0
MC103573,1,1,0,0
MC100244,0,0,0,0
MC101531,1,1,0,0
MC103824,0,0,0,0
MC104347,1,1,0,0
MC100783,0,0,0,0
MC101269,1,1,0,0
MC101522,1,1,0,0
MC103237,1,1,0,0
MC102386,1,1,0,0
MC101788,1,1,0,0
MC101965,1,1,0,0
MC102415,0,0,0,0
MC102449,0,0,0,0
MC100638,1,1,0,0
MC102131,0,0,0,0
MC100323,0,0,0,0
MC103467,0,0,0,0
MC102483,1,1,0,0
MC100503,1,1,0,0
MC104365,0,0,0,0
MC104069,1,1,0,0
MC104675,1,1,0,0
MC104121,1,1,0,0
MC102748,1,1,0,0
MC103468,0,0,0,0
MC103787,1,1,0,0
MC104480,0,0,0,0
MC101149,0,0,0,0
MC102645,1,1,0,0
MC100607,1,1,0,0
MC101690,0,0,0,0
MC103437,1,1,0,0
MC103072,1,1,0,0
MC101670,0,0,0,0
MC100159,0,0,0,0
MC102723,1,1,0,0
MC103935,1,1,0,0
MC100116,1,1,0,0
MC104459,0,0,0,0
MC102813,0,0,0,0
MC104260,1,1,0,0
MC103274,0,0,0,0
MC100343,0,0,0,0
MC104162,0,0,0,0
MC101779,0,0,0,0
MC103927,1,1,0,0
MC101534,1,1,0,0
MC104223,0,0,0,0
MC103896,1,1,0,0
MC104617,0,0,0,0
MC101993,1,1,0,0
MC104974,1,1,0,0
MC100699,1,1,0,0
MC100099,0,0,0,0
MC103387,1,1,0,0
MC103198,0,0,0,0
MC101533,0,0,0,0
MC102460,1,1,0,0
MC102502,1,1,0,0
MC101234,1,1,0,0
MC104590,0,0,0,0
MC101278,1,1,0,0
MC101864,1,1,0,0
MC104687,1,1,0,0
MC103365,0,0,0,0
MC103627,0,0,0,0
MC104844,1,1,0,0
MC101455,1,1,0,0
MC104072,1,1,0,0
MC103221,1,1,0,0
MC100347,1,1,0,0
MC102260,1,1,0,0
MC104076,0,0,0,0
MC103607,1,1,0,0
MC103748,1,1,0,0
MC102842,0,0,0,0
MC102487,1,1,0,0
MC100737,1,1,0,0
MC100606,0,0,0,0
MC101802,0,0,0,0
MC104442,0,0,0,0
MC103270,1,1,0,0
MC102034,1,1,0,0
MC100363,1,1,0,0
MC101630,0,0,0,0
MC102797,0,0,0,0
MC103862,1,1,0,0
MC102781,1,1,0,0
MC101408,0,0,0,0
MC101757,1,1,0,0
MC101317,1,1,0,0
MC100751,0,0,0,0
MC104451,1,1,0,0
MC101095,0,0,0,0
MC104938,0,0,0,0
MC104316,1,1,0,0
MC102056,2,2,0,0
MC100765,0,0,0,0
MC101972,1,1,0,0
MC103740,0,0,0,0
MC103110,1,1,0,0
MC104569,0,0,0,0
MC101866,0,0,0,0
MC100161,1,1,0,0
MC102921,1,1,0,0
MC100260,1,1,0,0
MC100566,1,1,0,0
MC100366,0,0,0,0
MC104204,1,1,0,0
MC103493,1,1,0,0
MC101450,0,0,0,0
MC100929,1,1,0,0
MC102623,0,0,0,0
MC100845,1,1,0,0
MC103753,1,1,0,0
MC102036,0,0,0,0
MC104795,1,1,0,0
MC100760,1,1,0,0
MC104380,1,1,0,0
MC102793,0,0,0,0
MC100026,0,0,0,0
MC100170,1,1,0,0
MC100012,0,0,0,0
MC103850,0,0,0,0
MC103309,0,0,0,0
MC104642,3,2,1,0
MC101148,1,1,0,0
MC104391,1,1,0,0
MC101180,3,3,0,0
MC101135,3,2,1,0
