Provider_NPI,Record_Count,Medical_Claim_Count,Pharmacy_Claim_Count,Prior_Auth_Count,Flagged_Record_Count,Flagged_Record_Rate,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Rule_Flag_Count,Statistical_Flag_Count,ML_Flag_Count,Average_Consensus_Level,Provider_Risk_Level
1034193619,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1035184086,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1036599517,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1037055476,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1037855356,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1039218639,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1039621000,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1040342033,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1041360638,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1041494158,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1041998066,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1042700627,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1043100946,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1043856416,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1043862347,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1044625520,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1045433105,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1046572942,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1047649902,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1047655207,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1048821556,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1050734916,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1052346934,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1053285774,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1053481630,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1054413648,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1054895866,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1055969464,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1057269622,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1057479622,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1058154637,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1060023928,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1060035140,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1060733886,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1060796167,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1062135472,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1063415556,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1063421752,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1063612675,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1063683332,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1063999189,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1064379504,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1064913883,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1065235219,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1065504569,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1065884665,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1066934751,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1067184931,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1068103730,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1068390369,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1068564363,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1070045534,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1070436974,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1071864539,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1072089632,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1072823854,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1073540125,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1073653952,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1074680918,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1075938506,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1075995382,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1076196594,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1076422979,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1076587226,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1077058714,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1077174003,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1077786657,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1079434917,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1079516932,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1082888637,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1083179399,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1083423880,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1083606495,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1083698211,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1084257936,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1084637848,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1085664036,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1086057743,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1086826074,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1087601612,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1088214207,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1089003008,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1090566058,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1091154457,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1091331402,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1091441747,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1091958165,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1092079811,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1092381520,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1092542335,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1092542754,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1092660233,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1093026619,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1093054447,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1093114753,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1093387524,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1093414273,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1094162996,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1095180053,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1096381705,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1096925643,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1097182308,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1097385919,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1097563296,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1098763909,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1099666116,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1100241274,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1100670387,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1102074661,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1102299490,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1102912542,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1104860808,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1104939487,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1105113065,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1107029798,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1107853483,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1107888939,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1109389179,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1109398153,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1110980725,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1111431746,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1111991513,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1113040458,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1114218385,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1114255092,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1114362462,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1114481447,2,2,0,0,2,100.0,0,0,15.0,15.0,0,2,0,1.0,MEDIUM
1114964968,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1115180225,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1115196298,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1115562902,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1116381384,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1117233697,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1117454709,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1117555372,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1118909502,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1119639604,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1120235773,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1120302287,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1120853237,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1120939662,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1122010285,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1122021563,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1123580813,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1124320106,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1125392924,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1126294016,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1126623554,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1126835390,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1126858076,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1129083403,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1130624755,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1131985647,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1133093282,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1133445594,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1134243771,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1134246747,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1134528235,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1134586043,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1135035991,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1135439941,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1137112365,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1137246351,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1137445191,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1137720221,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1138399576,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1138450333,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1138985000,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1140819346,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1141535298,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1141861755,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1142011927,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1143230474,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1143837202,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1144206602,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1147978924,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1148174657,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1150535516,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1150668795,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1151728400,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1154510808,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1154971925,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1155642915,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1155887216,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1155948228,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1156585529,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1156648400,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1157147296,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1159237853,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1159348124,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1160602203,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1161986481,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1162596675,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1162667799,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1163176662,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1164591568,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1164778031,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1166867085,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1166946343,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1167327532,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1168113128,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1168205917,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1168730562,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1170228880,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1170483658,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1171158719,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1172105444,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1172584444,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1173303130,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1173623631,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1174031256,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1174044697,3,3,0,0,3,100.0,0,0,15.0,15.0,0,3,0,1.0,MEDIUM
1174260151,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1174550384,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1174579262,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1174828362,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1175603104,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1175992044,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1176077987,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1178288793,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1178840137,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1179171971,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1181151237,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1182295033,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1182341919,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1182344133,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1182547694,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1183941191,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1184703165,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1184857195,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1185183204,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1185295832,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1185401848,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1185460641,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1186426944,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1186860743,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1187593734,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1187857977,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1188061792,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1188660413,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1189856884,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1190830152,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1190857190,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1191473714,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1191494619,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1191609953,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1192267023,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1193271931,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1193641354,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1193678226,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1194179721,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1195002615,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1195186595,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1195784886,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1196513623,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1196685488,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1197246871,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1197789971,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1198351475,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1199459564,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1199898927,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1201596640,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1201603319,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1201754295,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1202382314,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1203661316,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1204108716,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1204666032,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1205255304,1,1,0,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1205604127,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1205889540,2,2,0,0,2,100.0,0,0,15.0,15.0,0,2,0,1.0,MEDIUM
1207234434,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1207742120,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1208384927,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1209866282,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1210043456,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1210381041,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1210397421,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1210991433,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1212885373,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1212891290,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1214182548,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1214806504,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1215136627,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1215176315,1,0,0,1,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1216408944,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1216561025,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
1217277992,1,0,1,0,1,100.0,0,0,15.0,15.0,0,1,0,1.0,MEDIUM
