Provider_NPI,total_claims,total_billed_amount,average_billed_amount,median_billed_amount,total_allowed_amount,average_allowed_amount,total_paid_amount,average_paid_amount,average_processing_latency,average_retry_count,denial_count,denial_rate,SLA_breach_count,SLA_breach_rate
1316471162.0,1,1192.05,1192.05,1192.05,0.0,0.0,0.0,0.0,-4.0,1.0,0,0.0,0,0.0
1316573405.0,1,1539.36,1539.36,1539.36,1231.49,1231.49,1231.49,1231.49,3.0,1.0,0,0.0,0,0.0
1316902414.0,1,596.44,596.44,596.44,477.15,477.15,477.15,477.15,-1.0,1.0,0,0.0,0,0.0
1316927445.0,1,1135.17,1135.17,1135.17,908.14,908.14,908.14,908.14,-2.0,1.0,0,0.0,0,0.0
1316937691.0,6,5774.4800000000005,962.4133333333334,855.5699999999999,4064.29,677.3816666666667,4064.29,677.3816666666667,-0.16666666666666666,0.5,1,0.16666666666666666,0,0.0
1316945066.0,1,1214.26,1214.26,1214.26,971.41,971.41,971.41,971.41,-2.0,1.0,0,0.0,0,0.0
1316972599.0,3,2810.39,936.7966666666666,987.0,1693.98,564.66,1693.98,564.66,1.6666666666666667,1.0,0,0.0,0,0.0
1326133216.0,3,3765.1,1255.0333333333333,1309.28,3012.07,1004.0233333333334,3012.07,1004.0233333333334,-3.5,2.0,0,0.0,0,0.0
1326288143.0,5,66177.59,13235.518,13462.68,66177.59,13235.518,66177.59,13235.518,-3.2,0.6,0,0.0,0,0.0
1326312315.0,6,7739.33,1289.8883333333333,1124.4,6006.450000000001,1001.0750000000002,6006.450000000001,1001.0750000000002,1.8,1.3333333333333333,0,0.0,0,0.0
1326373861.0,2,2316.55,1158.275,1158.275,1666.83,833.415,1666.83,833.415,-3.5,2.0,0,0.0,0,0.0
1326611187.0,1,811.1,811.1,811.1,648.9,648.9,648.9,648.9,5.0,2.0,0,0.0,0,0.0
1326703430.0,1,1201.65,1201.65,1201.65,796.6,796.6,796.6,796.6,1.0,0.0,0,0.0,0,0.0
1336101302.0,6,5864.7699999999995,977.4616666666666,850.25,4970.74,828.4566666666666,4970.74,828.4566666666666,-2.6666666666666665,0.6666666666666666,0,0.0,0,0.0
1336146141.0,2,2164.25,1082.125,1082.125,2104.25,1052.125,2104.25,1052.125,3.5,2.5,0,0.0,0,0.0
1336152347.0,4,6434.32,1608.58,1629.29,4964.55,1241.1375,4964.55,1241.1375,-1.75,0.75,0,0.0,0,0.0
1336231091.0,2,1260.07,630.035,630.035,1008.06,504.03,1008.06,504.03,0.0,0.0,0,0.0,0,0.0
1336255264.0,5,19814.71,3962.942,2008.68,15480.73,3096.1459999999997,15480.73,3096.1459999999997,1.0,0.0,0,0.0,0,0.0
1336265982.0,1,1137.68,1137.68,1137.68,723.75,723.75,723.75,723.75,-7.0,2.0,0,0.0,0,0.0
1336268234.0,1,11906.59,11906.59,11906.59,11906.59,11906.59,11906.59,11906.59,0.0,0.0,0,0.0,0,0.0
1336326248.0,1,1536.1,1536.1,1536.1,1228.88,1228.88,1228.88,1228.88,-4.0,0.0,0,0.0,0,0.0
1336329788.0,1,2004.5,2004.5,2004.5,1417.21,1417.21,1417.21,1417.21,5.0,3.0,0,0.0,0,0.0
1336345578.0,1,615059.679949362,615059.679949362,615059.679949362,6497.71,6497.71,6497.71,6497.71,1.0,0.0,0,0.0,0,0.0
1336378892.0,1,963.64,963.64,963.64,584.51,584.51,584.51,584.51,-4.0,0.0,0,0.0,0,0.0
1336382944.0,4,4741.42,1185.355,1311.85,3386.6499999999996,846.6624999999999,3386.6499999999996,846.6624999999999,-1.75,0.5,0,0.0,0,0.0
1336493311.0,1,1196.7,1196.7,1196.7,957.36,957.36,957.36,957.36,-2.0,1.0,0,0.0,0,0.0
1336516178.0,1,1212.61,1212.61,1212.61,1212.61,1212.61,1212.61,1212.61,4.0,1.0,0,0.0,0,0.0
1336579572.0,3,3214.1000000000004,1071.3666666666668,843.63,2384.87,794.9566666666666,2384.87,794.9566666666666,-3.0,0.3333333333333333,0,0.0,0,0.0
1336583004.0,2,2987.08,1493.54,1493.54,2054.81,1027.405,2054.81,1027.405,1.0,0.0,0,0.0,0,0.0
1336602838.0,2,2576.23,1288.115,1288.115,2576.23,1288.115,2576.23,1288.115,-3.0,1.5,0,0.0,0,0.0
1336637438.0,3,4093.54,1364.5133333333333,1416.28,4003.54,1334.5133333333333,4003.54,1334.5133333333333,-3.6666666666666665,0.3333333333333333,0,0.0,0,0.0
1336677426.0,1,265.62,265.62,265.62,212.5,212.5,212.5,212.5,0.0,2.0,0,0.0,0,0.0
1346221553.0,4,17217.57,4304.3925,1396.645,13214.859999999999,3303.7149999999997,13214.859999999999,3303.7149999999997,-5.0,1.0,0,0.0,0,0.0
1346228061.0,2,3353.26,1676.63,1676.63,2534.07,1267.035,3173.09,1586.545,1.0,2.5,0,0.0,0,0.0
1346228905.0,6,29133.44,4855.573333333333,983.55,28428.94,4738.156666666667,28428.94,4738.156666666667,-2.0,1.5,0,0.0,0,0.0
1346240470.0,1,774.25,774.25,774.25,619.4,619.4,619.4,619.4,2.0,0.0,0,0.0,0,0.0
1346241213.0,1,6718.23,6718.23,6718.23,5374.58,5374.58,5374.58,5374.58,-3.0,0.0,0,0.0,0,0.0
1346248986.0,5,4585.01,917.0020000000001,1035.49,3464.48,692.896,3464.48,692.896,1.0,1.0,0,0.0,0,0.0
1346619244.0,1,1525.15,1525.15,1525.15,1037.38,1037.38,1037.38,1037.38,-4.0,0.0,0,0.0,0,0.0
1346659927.0,2,16386.19,8193.095,8193.095,13482.949999999999,6741.474999999999,13482.949999999999,6741.474999999999,-4.0,2.0,0,0.0,0,0.0
1346707254.0,1,918.37,918.37,918.37,918.37,918.37,918.37,918.37,-5.0,2.0,0,0.0,0,0.0
1346755154.0,2,3491.63,1745.815,1745.815,3491.63,1745.815,3491.63,1745.815,-7.0,1.5,0,0.0,0,0.0
1346772373.0,2,3215.52,1607.76,1607.76,2386.02,1193.01,2386.02,1193.01,-4.0,0.5,0,0.0,0,0.0
1346895638.0,1,861.99,861.99,861.99,861.99,861.99,861.99,861.99,-4.0,0.0,0,0.0,0,0.0
1356318091.0,5,6371.75,1274.35,1284.23,4684.799999999999,936.9599999999998,4684.799999999999,936.9599999999998,-1.8,1.2,0,0.0,0,0.0
1356369078.0,4,3357.87,839.4675,824.0550000000001,1971.19,492.7975,1971.19,492.7975,-2.25,0.75,0,0.0,0,0.0
1356391635.0,2,2133.25,1066.625,1066.625,1706.6,853.3,1706.6,853.3,-4.5,0.0,0,0.0,0,0.0
1356482970.0,9,7442.62,826.9577777777778,830.83,5953.97,661.5522222222222,5953.97,661.5522222222222,-3.111111111111111,1.3333333333333333,0,0.0,0,0.0
1356491534.0,1,1309.29,1309.29,1309.29,1279.29,1279.29,1279.29,1279.29,5.0,0.0,0,0.0,0,0.0
1356565170.0,2,3036.83,1518.415,1518.415,3036.83,1518.415,3036.83,1518.415,-2.5,0.5,0,0.0,0,0.0
1356643035.0,3,5242.1,1747.3666666666668,1588.02,3824.08,1274.6933333333334,5649.700000000001,1883.2333333333336,0.3333333333333333,0.0,0,0.0,0,0.0
1356676514.0,3,2107.79,702.5966666666667,338.95,1686.23,562.0766666666667,1686.23,562.0766666666667,-2.3333333333333335,1.0,0,0.0,0,0.0
1356682959.0,5,6420.1900000000005,1284.038,1259.0,4949.75,989.95,4949.75,989.95,0.4,0.0,0,0.0,0,0.0
1356972533.0,1,1337.65,1337.65,1337.65,1070.12,1070.12,1070.12,1070.12,-5.0,0.0,0,0.0,0,0.0
1366425266.0,4,1828.44,457.11,982.22,2925.27,731.3175,2925.27,731.3175,-1.0,0.25,0,0.0,0,0.0
1366456287.0,10,16858.8,1685.8799999999999,1600.56,11326.82,1132.682,11326.82,1132.682,0.3,1.4,0,0.0,0,0.0
1366465866.0,1,853.95,853.95,853.95,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0
1366481293.0,2,2274.12,1137.06,1137.06,1771.31,885.655,1771.31,885.655,-1.5,0.0,1,0.5,0,0.0
1366514887.0,1,763.65,763.65,763.65,424.52,424.52,424.52,424.52,-3.0,0.0,0,0.0,0,0.0
1366531618.0,1,9463.24,9463.24,9463.24,7570.59,7570.59,7570.59,7570.59,1.0,3.0,0,0.0,0,0.0
1366630949.0,2,1980.67,990.335,990.335,1279.69,639.845,1279.69,639.845,3.0,1.0,0,0.0,0,0.0
1366818270.0,3,3321.2400000000002,1107.0800000000002,1063.19,2470.59,823.5300000000001,2470.59,823.5300000000001,0.3333333333333333,0.0,0,0.0,0,0.0
1366882573.0,1,1337.65,1337.65,1337.65,1070.12,1070.12,1070.12,1070.12,-2.0,3.0,0,0.0,0,0.0
1366942831.0,12,12729.28,1060.7733333333333,932.76,9437.82,786.485,9437.82,786.485,-0.16666666666666666,0.5,0,0.0,0,0.0
1376088930.0,1,11172.46,11172.46,11172.46,8937.97,8937.97,8937.97,8937.97,-3.0,1.0,0,0.0,0,0.0
1376159236.0,2,2049.88,1024.94,1024.94,1453.5,726.75,1453.5,726.75,-0.5,0.0,0,0.0,0,0.0
1376546143.0,1,1208.13,1208.13,1208.13,966.49,966.49,966.49,966.49,-1.0,1.0,0,0.0,0,0.0
1376579557.0,1,1132.29,1132.29,1132.29,1097.29,1097.29,1097.29,1097.29,-6.0,0.0,0,0.0,0,0.0
1376586578.0,1,1140.56,1140.56,1140.56,751.47,751.47,751.47,751.47,-6.0,0.0,0,0.0,0,0.0
1376588871.0,1,841.01,841.01,841.01,841.01,841.01,841.01,841.01,1.0,0.0,0,0.0,0,0.0
1376603837.0,1,2335.26,2335.26,2335.26,0.0,0.0,0.0,0.0,-2.0,0.0,0,0.0,0,0.0
1376640656.0,3,4313.98,1437.993333333333,1601.82,3451.2200000000003,1150.4066666666668,3451.2200000000003,1150.4066666666668,-3.0,0.6666666666666666,0,0.0,0,0.0
1376662262.0,1,1750.4,1750.4,1750.4,1400.29,1400.29,1400.29,1400.29,0.0,1.0,0,0.0,0,0.0
1376701300.0,1,1175.69,1175.69,1175.69,1175.69,1175.69,1175.69,1175.69,-2.0,1.0,0,0.0,0,0.0
1376725952.0,3,5196.6,1732.2,1734.42,4157.28,1385.76,4157.28,1385.76,-4.666666666666667,0.0,0,0.0,0,0.0
1376784868.0,2,2399.89,1199.945,1199.945,2399.89,1199.945,2399.89,1199.945,1.5,2.0,0,0.0,0,0.0
1376889055.0,1,1201.2,1201.2,1201.2,1201.2,1201.2,1201.2,1201.2,4.0,3.0,0,0.0,0,0.0
1386012359.0,1,1951.44,1951.44,1951.44,1561.16,1561.16,1561.16,1561.16,-3.0,2.0,0,0.0,0,0.0
1386651297.0,2,1778.08,889.04,889.04,0.0,0.0,0.0,0.0,-0.5,0.0,0,0.0,0,0.0
1386708154.0,6,7074.86,1179.1433333333332,1199.565,5113.84,852.3066666666667,5113.84,852.3066666666667,1.3333333333333333,1.1666666666666667,0,0.0,0,0.0
1386758043.0,2,1987.3000000000002,993.6500000000001,993.6500000000001,1987.3000000000002,993.6500000000001,1987.3000000000002,993.6500000000001,0.0,2.0,0,0.0,0,0.0
1386763654.0,3,5112.89,1704.2966666666669,1709.93,3906.25,1302.0833333333333,3906.25,1302.0833333333333,-1.6666666666666667,1.0,0,0.0,0,0.0
1386777266.0,2,3079.0,1539.5,1539.5,2279.86,1139.93,2279.86,1139.93,-5.0,1.0,0,0.0,0,0.0
1386880433.0,1,916.58,916.58,916.58,733.26,733.26,733.26,733.26,-3.0,1.0,0,0.0,0,0.0
1386942597.0,2,1858.62,929.31,929.31,1486.88,743.44,1486.88,743.44,2.5,0.5,0,0.0,0,0.0
1386949998.0,1,1053.94,1053.94,1053.94,660.88,660.88,660.88,660.88,-1.0,3.0,0,0.0,0,0.0
1386952034.0,145,266058.08,1834.8833103448278,1244.83,171367.95,1181.8479310344828,171384.81,1181.9642068965518,-1.0,0.7241379310344828,2,0.013793103448275862,0,0.0
1396037230.0,3,2353.2200000000003,784.4066666666668,774.25,1882.58,627.5266666666666,1882.58,627.5266666666666,-4.0,0.3333333333333333,0,0.0,0,0.0
1396062394.0,1,778.78,778.78,778.78,436.62,436.62,436.62,436.62,3.0,3.0,0,0.0,0,0.0
1396094017.0,2,24554.02,12277.01,12277.01,19643.21,9821.605,19643.21,9821.605,-2.0,0.5,0,0.0,0,0.0
1396105300.0,3,5480.34,1826.78,1731.23,2950.8199999999997,983.6066666666666,2950.8199999999997,983.6066666666666,-1.6666666666666667,0.6666666666666666,0,0.0,0,0.0
1396108213.0,1,1785.1,1785.1,1785.1,1428.07,1428.07,1428.07,1428.07,1.0,0.0,0,0.0,0,0.0
1396109500.0,1,1034.34,1034.34,1034.34,827.48,827.48,827.48,827.48,-4.0,0.0,0,0.0,0,0.0
1396181590.0,4,2443.02,610.755,404.025,2443.02,610.755,2443.02,610.755,-2.25,0.0,0,0.0,0,0.0
1396188801.0,3,2410.94,803.6466666666666,828.65,1372.95,457.65000000000003,1372.95,457.65000000000003,0.0,1.0,0,0.0,0,0.0
1396267068.0,1,1386.32,1386.32,1386.32,922.66,922.66,922.66,922.66,3.0,2.0,0,0.0,0,0.0
1396270831.0,4,4482.01,1120.5025,1140.005,3027.91,756.9775,3027.91,756.9775,1.25,0.0,0,0.0,0,0.0
1396275459.0,7,8240.98,1177.282857142857,1119.3,6592.84,941.8342857142858,6592.84,941.8342857142858,-2.142857142857143,0.5714285714285714,0,0.0,0,0.0
1396279907.0,2,1514.0,757.0,757.0,1362.6,681.3,1362.6,681.3,-1.5,1.0,0,0.0,0,0.0
1396282208.0,1,16103.5,16103.5,16103.5,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0,0.0
1396314118.0,1,1026.45,1026.45,1026.45,1026.45,1026.45,1026.45,1026.45,-1.0,0.0,0,0.0,0,0.0
1396338703.0,1,1108.13,1108.13,1108.13,886.5,886.5,886.5,886.5,-5.0,0.0,0,0.0,0,0.0
1396366308.0,2,30534.440000000002,15267.220000000001,15267.220000000001,0.0,0.0,0.0,0.0,-7.5,0.0,0,0.0,0,0.0
1396395075.0,2,2670.9700000000003,1335.4850000000001,1335.4850000000001,1999.18,999.59,1999.18,999.59,-3.0,3.0,0,0.0,0,0.0
1396746988.0,6,9737.89,1622.9816666666666,1646.925,7474.19,1245.6983333333333,7474.19,1245.6983333333333,-1.0,1.3333333333333333,0,0.0,0,0.0
1396784880.0,2,2447.56,1223.78,1223.78,1958.0299999999997,979.0149999999999,1958.0299999999997,979.0149999999999,2.0,0.0,0,0.0,0,0.0
1396813861.0,5,11298.94,2259.788,1130.91,10627.140000000001,2125.4280000000003,10627.140000000001,2125.4280000000003,-0.4,0.2,0,0.0,0,0.0
1396836029.0,2,9182.869999999999,4591.4349999999995,4591.4349999999995,6998.29,3499.145,6998.29,3499.145,-2.5,1.5,0,0.0,0,0.0
1396891016.0,2,2842.56,1421.28,1421.28,2087.65,1043.825,2087.65,1043.825,2.5,0.0,1,0.5,0,0.0
1396926994.0,6,5897.68,982.9466666666667,887.145,5232.68,872.1133333333333,5232.68,872.1133333333333,-1.1666666666666667,0.5,0,0.0,0,0.0
1407119431.0,4,3380.21,845.0525,837.3499999999999,1424.91,356.2275,2704.15,676.0375,-1.5,1.0,0,0.0,0,0.0
1407166671.0,1,1851.21,1851.21,1851.21,1480.97,1480.97,1480.97,1480.97,-1.0,0.0,0,0.0,0,0.0
1407171721.0,2,1679.72,839.86,839.86,726.28,363.14,726.28,363.14,1.0,0.0,0,0.0,0,0.0
1407306418.0,1,848.16,848.16,848.16,492.13,492.13,492.13,492.13,6.0,2.0,0,0.0,0,0.0
1407332984.0,1,979.23,979.23,979.23,979.23,979.23,979.23,979.23,0.0,1.0,0,0.0,0,0.0
1407369390.0,3,2037.05,679.0166666666667,302.48,1916.55,638.85,1916.55,638.85,2.6666666666666665,1.0,0,0.0,0,0.0
1407843576.0,2,2332.56,1166.28,1166.28,2332.56,1166.28,2332.56,1166.28,-5.5,1.5,0,0.0,0,0.0
1407889652.0,3,1968.33,656.11,847.28,1574.68,524.8933333333333,1574.68,524.8933333333333,-2.0,0.3333333333333333,0,0.0,0,0.0
1407891336.0,4,5728.74,1432.185,1566.395,4212.4400000000005,1053.1100000000001,4212.4400000000005,1053.1100000000001,-1.0,2.0,0,0.0,0,0.0
1407900343.0,3,2682.31,894.1033333333334,769.92,2145.86,715.2866666666667,2145.86,715.2866666666667,1.3333333333333333,0.0,0,0.0,0,0.0
1417005919.0,1,583.2,583.2,583.2,466.56,466.56,466.56,466.56,3.0,0.0,0,0.0,0,0.0
1417011487.0,1,738.36,738.36,738.36,590.69,590.69,590.69,590.69,3.0,0.0,0,0.0,0,0.0
1417025917.0,4,5088.299999999999,1272.0749999999998,1283.145,4210.25,1052.5625,4210.25,1052.5625,-1.0,0.5,0,0.0,0,0.0
1417063819.0,1,1204.95,1204.95,1204.95,963.96,963.96,963.96,963.96,4.0,0.0,0,0.0,0,0.0
1417068545.0,1,1233.64,1233.64,1233.64,986.91,986.91,986.91,986.91,0.0,0.0,0,0.0,0,0.0
1417244989.0,2,1744.0300000000002,872.0150000000001,872.0150000000001,1395.24,697.62,1395.24,697.62,-1.0,2.5,0,0.0,0,0.0
1417284043.0,1,9702.95,9702.95,9702.95,7762.37,7762.37,7762.37,7762.37,-5.0,2.0,0,0.0,0,0.0
1417336264.0,3,14799.64,4933.213333333333,1730.11,11839.720000000001,3946.5733333333337,11839.720000000001,3946.5733333333337,2.0,1.6666666666666667,0,0.0,0,0.0
1417342163.0,7,2532194.63419413,361742.09059916146,2054.1,6652.969999999999,950.4242857142856,6652.969999999999,950.4242857142856,-1.0,1.4285714285714286,0,0.0,0,0.0
1417377813.0,3,3624.5600000000004,1208.1866666666667,1053.94,2434.21,811.4033333333333,2434.21,811.4033333333333,5.333333333333333,0.0,0,0.0,0,0.0
1417426701.0,2,3340.02,1670.01,1670.01,2485.6099999999997,1242.8049999999998,2485.6099999999997,1242.8049999999998,-4.0,2.5,0,0.0,0,0.0
1417440264.0,2,1213.66,606.83,606.83,1213.66,606.83,1213.66,606.83,-5.5,3.0,0,0.0,0,0.0
1417473851.0,3,14790.39,4930.13,1546.29,14142.0,4714.0,14142.0,4714.0,0.6666666666666666,1.0,0,0.0,0,0.0
1417519000.0,1,1115.67,1115.67,1115.67,1115.67,1115.67,1115.67,1115.67,-4.0,0.0,0,0.0,0,0.0
1417985474.0,2,-136.0,-68.0,-68.0,1914.4,957.2,1914.4,957.2,-1.0,0.5,0,0.0,0,0.0
1427001445.0,1,119.05,119.05,119.05,95.24,95.24,175.55,175.55,4.0,0.0,0,0.0,0,0.0
1427009026.0,6,9857.92,1642.9866666666667,1679.4099999999999,7515.67,1252.6116666666667,7515.67,1252.6116666666667,-0.6666666666666666,0.6666666666666666,0,0.0,0,0.0
1427097716.0,11,8516.83,774.2572727272727,693.01,6813.49,619.4081818181818,6813.49,619.4081818181818,-1.6,1.1818181818181819,0,0.0,0,0.0
1427175090.0,1,1748.44,1748.44,1748.44,1398.75,1398.75,1398.75,1398.75,-3.0,0.0,0,0.0,0,0.0
1427184654.0,4,26693.190000000002,6673.297500000001,6417.52,22438.870000000003,5609.717500000001,22438.870000000003,5609.717500000001,1.0,0.5,0,0.0,0,0.0
1427363597.0,3,4760.88,1586.96,1673.97,3808.7000000000003,1269.5666666666668,3808.7000000000003,1269.5666666666668,0.6666666666666666,1.3333333333333333,0,0.0,0,0.0
1427384353.0,3,4157.67,1385.89,1497.56,3326.12,1108.7066666666667,3326.12,1108.7066666666667,4.666666666666667,0.0,0,0.0,0,0.0
1427418276.0,3,3046.42,1015.4733333333334,1039.18,2193.09,731.0300000000001,2193.09,731.0300000000001,-3.6666666666666665,0.0,1,0.3333333333333333,0,0.0
1427438043.0,3,6116.3,2038.7666666666667,2064.71,4712.6,1570.8666666666668,4712.6,1570.8666666666668,-6.0,0.0,0,0.0,0,0.0
1427545375.0,2,32256.14,16128.07,16128.07,25804.9,12902.45,25804.9,12902.45,1.0,2.0,0,0.0,0,0.0
1427593896.0,7,10067.09,1438.1557142857143,1210.9,7685.4400000000005,1097.92,7685.4400000000005,1097.92,-1.7142857142857142,1.4285714285714286,1,0.14285714285714285,0,0.0
1427605534.0,3,5343.97,1781.3233333333335,1890.48,4090.84,1363.6133333333335,4090.84,1363.6133333333335,0.6666666666666666,1.0,0,0.0,0,0.0
1427651041.0,3,3053.2,1017.7333333333332,855.64,2033.13,677.71,2033.13,677.71,0.3333333333333333,0.0,0,0.0,0,0.0
1427677723.0,1,648.25,648.25,648.25,648.25,648.25,648.25,648.25,6.0,1.0,0,0.0,0,0.0
1437104916.0,4,5318.57,1329.6425,1464.4250000000002,3936.82,984.205,7067.679999999999,1766.9199999999998,-2.0,0.25,0,0.0,0,0.0
1437122843.0,1,978.56,978.56,978.56,782.85,782.85,782.85,782.85,-4.0,0.0,0,0.0,0,0.0
1437216132.0,2,2960.62,1480.31,1480.31,2368.46,1184.23,2368.46,1184.23,-1.5,1.5,0,0.0,0,0.0
1437303955.0,1,1333.32,1333.32,1333.32,1066.66,1066.66,1066.66,1066.66,6.0,0.0,0,0.0,0,0.0
1437547783.0,4,4235.52,1058.88,944.8599999999999,3258.8700000000003,814.7175000000001,3258.8700000000003,814.7175000000001,-2.5,1.0,0,0.0,0,0.0
1437569837.0,3,3256.7,1085.5666666666666,1068.79,2605.36,868.4533333333334,2605.36,868.4533333333334,-2.6666666666666665,1.0,0,0.0,0,0.0
1437697273.0,6,11709.75,1951.625,1995.62,9710.35,1618.3916666666667,9710.35,1618.3916666666667,-1.5,1.0,0,0.0,0,0.0
1437708237.0,1,817.73,817.73,817.73,654.18,654.18,654.18,654.18,2.0,0.0,0,0.0,0,0.0
1447221247.0,2,2003.95,1001.975,1001.975,1603.17,801.585,1603.17,801.585,-4.5,1.0,0,0.0,0,0.0
1447226584.0,3,3236.19,1078.73,1146.66,3131.19,1043.73,3131.19,1043.73,0.3333333333333333,0.0,0,0.0,0,0.0
1447423900.0,5,8282.77,1656.554,782.92,6855.6,1371.1200000000001,6855.6,1371.1200000000001,2.8,0.2,0,0.0,0,0.0
1447435862.0,8,7638.98,954.8725,1195.61,8604.14,1075.5175,8604.14,1075.5175,0.875,0.5,0,0.0,0,0.0
1447540315.0,11,19162.81,1742.0736363636365,1909.87,12934.61,1175.8736363636365,12934.61,1175.8736363636365,-1.6363636363636365,1.1818181818181819,0,0.0,0,0.0
1447544010.0,9,20308.39,2256.487777777778,1805.79,15506.97,1722.9966666666667,15506.97,1722.9966666666667,-2.888888888888889,2.2222222222222223,0,0.0,0,0.0
1447578125.0,2,1694.96,847.48,847.48,1355.96,677.98,1355.96,677.98,-0.5,2.0,0,0.0,0,0.0
1447615455.0,4,6625.83,1656.4575,1890.665,5300.67,1325.1675,8464.77,2116.1925,-4.0,0.75,0,0.0,0,0.0
1447694344.0,3,3260.0,1086.6666666666667,987.53,2695.61,898.5366666666667,3846.2999999999997,1282.1,-0.3333333333333333,0.3333333333333333,0,0.0,0,0.0
1457304966.0,4,3309.74,827.435,793.435,2088.6,522.15,2088.6,522.15,-1.6666666666666667,0.0,0,0.0,0,0.0
1457309122.0,3,2683.8199999999997,894.6066666666666,642.38,2147.04,715.68,2147.04,715.68,2.3333333333333335,1.0,0,0.0,0,0.0
1457403503.0,1,1510.8,1510.8,1510.8,1208.62,1208.62,1208.62,1208.62,-1.0,2.0,0,0.0,0,0.0
1457418659.0,2,2773.85,1386.925,1386.925,1849.45,924.725,1849.45,924.725,-0.5,0.0,0,0.0,0,0.0
1457461477.0,4,2396.73,599.1825,511.15,2256.73,564.1825,2256.73,564.1825,-5.0,1.25,0,0.0,0,0.0
1457586620.0,1,926.5,926.5,926.5,741.2,741.2,741.2,741.2,-1.0,1.0,0,0.0,0,0.0
1457772402.0,2,18007.34,9003.67,9003.67,14405.880000000001,7202.9400000000005,14405.880000000001,7202.9400000000005,4.5,1.0,0,0.0,0,0.0
1457802332.0,1,1006.71,1006.71,1006.71,1006.71,1006.71,1006.71,1006.71,2.0,3.0,0,0.0,0,0.0
1457803769.0,1,317.09,317.09,317.09,253.68,253.68,253.68,253.68,-4.0,3.0,0,0.0,0,0.0
1457825192.0,2,1883.0500000000002,941.5250000000001,941.5250000000001,1883.0500000000002,941.5250000000001,1883.0500000000002,941.5250000000001,-5.5,1.0,0,0.0,0,0.0
1457860173.0,2,2301.26,1150.63,1150.63,1841.03,920.515,1841.03,920.515,0.0,1.5,0,0.0,0,0.0
1467027482.0,2,2476.41,1238.205,1238.205,1981.13,990.565,1981.13,990.565,3.5,1.5,0,0.0,0,0.0
1467127613.0,2,1140.49,570.245,570.245,539.6,269.8,539.6,269.8,-3.0,1.5,0,0.0,0,0.0
1467413906.0,1,10017.09,10017.09,10017.09,8013.67,8013.67,8013.67,8013.67,-2.0,0.0,0,0.0,0,0.0
1467430124.0,24,161087.2022307554,6711.966759614809,875.98,15783.380000000001,657.6408333333334,15783.380000000001,657.6408333333334,-2.25,0.8333333333333334,0,0.0,0,0.0
1467482539.0,1,799.77,799.77,799.77,799.77,799.77,799.77,799.77,-3.0,1.0,0,0.0,0,0.0
1467483255.0,2,19808.75,9904.375,9904.375,15847.0,7923.5,15847.0,7923.5,-4.0,1.0,0,0.0,0,0.0
1467483297.0,1,1346.18,1346.18,1346.18,1076.94,1076.94,1076.94,1076.94,5.0,0.0,0,0.0,0,0.0
1467543892.0,2,2321.8,1160.9,1160.9,2321.8,1160.9,2321.8,1160.9,0.5,0.5,0,0.0,0,0.0
1467606681.0,2,3575.2200000000003,1787.6100000000001,1787.6100000000001,2860.18,1430.09,2860.18,1430.09,1.0,0.0,0,0.0,0,0.0
1467642942.0,2,2379.88,1189.94,1189.94,1903.9,951.95,1903.9,951.95,3.0,2.0,0,0.0,0,0.0
1467669218.0,3,4488.96,1496.32,1664.58,4488.96,1496.32,4488.96,1496.32,-0.6666666666666666,0.6666666666666666,0,0.0,0,0.0
1467785782.0,4,13887.3,3471.825,1411.2849999999999,12968.18,3242.045,12968.18,3242.045,-0.25,1.5,0,0.0,0,0.0
1467850727.0,1,658.38,658.38,658.38,343.64,343.64,343.64,343.64,4.0,2.0,0,0.0,0,0.0
1467873315.0,2,2905.23,1452.615,1452.615,2324.19,1162.095,2324.19,1162.095,0.5,0.0,0,0.0,0,0.0
1467928671.0,3,4499.1900000000005,1499.7300000000002,1435.31,3599.35,1199.7833333333333,3599.35,1199.7833333333333,3.0,1.3333333333333333,0,0.0,0,0.0
1467947101.0,1,2021.63,2021.63,2021.63,1432.63,1432.63,1432.63,1432.63,1.0,1.0,0,0.0,0,0.0
1467967588.0,5,5044.38,1008.876,851.0,1586.6399999999999,317.328,1586.6399999999999,317.328,-0.8,1.4,0,0.0,0,0.0
1477119105.0,3,3290.51,1096.8366666666668,1096.9,2259.58,753.1933333333333,2259.58,753.1933333333333,-3.6666666666666665,1.0,0,0.0,0,0.0
1477131878.0,1,1731.42,1731.42,1731.42,1385.13,1385.13,1385.13,1385.13,-2.0,0.0,0,0.0,0,0.0
1477188217.0,2,1439.2800000000002,719.6400000000001,719.6400000000001,1439.2800000000002,719.6400000000001,1439.2800000000002,719.6400000000001,-2.5,0.0,0,0.0,0,0.0
1477509859.0,2,2468.8199999999997,1234.4099999999999,1234.4099999999999,2142.12,1071.06,2142.12,1071.06,-4.5,1.0,0,0.0,0,0.0
1477519908.0,3,2197.81,732.6033333333334,622.06,1758.27,586.09,1758.27,586.09,-0.3333333333333333,1.0,0,0.0,0,0.0
1477549731.0,1,643.82,643.82,643.82,515.06,515.06,515.06,515.06,0.0,0.0,0,0.0,0,0.0
1477741999.0,2,29288.03,14644.015,14644.015,23430.41,11715.205,23430.41,11715.205,-6.0,2.0,0,0.0,0,0.0
